date,wastewater volume,ww line 1,ww line 2,ww line 3,ww line 4,rainfall,temperature_2m,relative_humidity_2m,rain,precipitation
2018-07-01 01:00:00,1649.1,238.55,497.84,103.72,808.99,0.0,33.98,56.43,0.0,0.0
2018-07-01 02:00:00,1254.98,155.58,300.78,72.6,726.02,0.0,34.65,56.43,0.0,0.0
2018-07-01 03:00:00,622.3,114.09,186.69,31.12,290.41,0.0,34.24,60.2,0.0,0.0
2018-07-01 04:00:00,694.9,82.97,114.09,20.74,477.1,0.0,32.63,62.8,0.0,0.0
2018-07-01 05:00:00,186.69,62.23,93.35,31.12,0.0,0.0,32.01,62.09,0.0,0.0
2018-07-01 06:00:00,860.85,82.97,103.72,51.86,622.3,0.0,31.85,64.95,0.0,0.0
2018-07-01 07:00:00,746.76,114.09,269.66,93.35,269.66,0.0,31.07,69.47,0.0,0.0
2018-07-01 08:00:00,1794.3,228.18,560.07,186.69,819.36,0.0,30.3,78.91,0.0,0.0
2018-07-01 09:00:00,2053.6,290.41,757.13,186.69,819.36,0.0,29.1,82.6,0.0,0.0
2018-07-01 10:00:00,1970.62,259.29,715.65,176.32,819.36,0.0,28.22,78.82,0.0,0.0
2018-07-01 11:00:00,1783.93,248.92,591.19,134.83,808.99,0.0,27.39,79.17,0.0,0.0
2018-07-01 12:00:00,1483.15,217.81,518.58,124.46,622.3,0.0,26.67,82.52,0.0,0.0
2018-07-01 13:00:00,1566.13,217.81,456.35,72.6,819.36,0.0,26.3,86.33,0.0,0.0
2018-07-01 14:00:00,1503.9,197.06,414.87,103.72,788.25,0.0,25.84,89.49,0.0,0.0
2018-07-01 15:00:00,964.57,186.69,404.5,114.09,259.29,0.0,25.06,94.74,0.0,0.0
2018-07-01 16:00:00,1348.32,176.32,383.75,72.6,715.65,0.0,24.38,98.22,0.0,0.0
2018-07-01 17:00:00,1254.98,186.69,363.01,62.23,643.05,0.0,24.28,98.52,0.0,0.0
2018-07-01 18:00:00,1109.77,197.06,373.38,124.46,414.87,0.0,24.33,97.62,0.0,0.0
2018-07-01 19:00:00,1617.99,228.18,435.61,103.72,850.48,0.0,24.75,95.3,0.0,0.0
2018-07-01 20:00:00,1732.07,259.29,528.96,114.09,829.74,0.0,24.85,95.31,0.0,0.0
2018-07-01 21:00:00,1949.88,280.04,632.67,197.06,840.11,0.0,26.46,89.55,0.0,0.0
2018-07-01 22:00:00,2043.22,321.52,705.28,186.69,829.74,0.0,28.12,83.98,0.0,0.0
2018-07-01 23:00:00,2053.6,321.52,736.39,155.58,840.11,0.0,29.88,76.97,0.0,0.0
2018-07-02 00:00:00,1856.53,280.04,632.67,103.72,840.11,0.0,31.64,69.37,0.0,0.0
2018-07-02 01:00:00,1669.84,238.55,466.73,134.83,829.74,0.0,32.11,67.2,0.0,0.0
2018-07-02 02:00:00,860.85,176.32,300.78,62.23,321.52,0.0,32.32,64.86,0.0,0.0
2018-07-02 03:00:00,798.62,114.09,197.06,31.12,456.35,0.0,32.58,63.17,0.0,0.0
2018-07-02 04:00:00,414.87,93.35,145.2,31.12,145.2,0.0,32.37,61.8,0.0,0.0
2018-07-02 05:00:00,197.06,72.6,93.35,31.12,0.0,0.0,32.11,63.64,0.0,0.0
2018-07-02 06:00:00,808.99,62.23,124.46,51.86,570.44,0.0,31.49,66.87,0.0,0.0
2018-07-02 07:00:00,622.3,103.72,197.06,72.6,248.92,0.0,30.97,69.45,0.0,0.0
2018-07-02 08:00:00,1586.87,176.32,414.87,145.2,850.48,0.0,30.14,71.63,0.0,0.0
2018-07-02 09:00:00,1908.39,248.92,622.3,186.69,850.48,0.0,29.05,74.31,0.0,0.0
2018-07-02 10:00:00,2084.71,280.04,736.39,186.69,881.59,0.0,27.6,75.66,0.0,0.0
2018-07-02 11:00:00,1980.99,269.66,694.9,165.95,850.48,0.0,26.61,81.26,0.0,0.0
2018-07-02 12:00:00,1835.79,269.66,601.56,124.46,840.11,0.0,26.1,85.26,0.0,0.0
2018-07-02 13:00:00,1649.1,269.66,466.73,82.97,829.74,0.0,25.73,88.4,0.0,0.0
2018-07-02 14:00:00,1099.4,238.55,425.24,124.46,311.15,0.0,25.37,91.37,0.0,0.0
2018-07-02 15:00:00,1638.73,228.18,394.12,186.69,829.74,0.0,25.16,92.76,0.0,0.0
2018-07-02 16:00:00,1254.98,207.43,352.64,103.72,591.19,0.0,24.64,95.58,0.0,0.0
2018-07-02 17:00:00,1089.03,217.81,352.64,72.6,445.98,0.0,23.97,98.8,0.0,0.0
2018-07-02 18:00:00,1472.78,228.18,363.01,145.2,736.39,0.0,23.87,99.71,0.0,0.0
2018-07-02 19:00:00,1244.6,248.92,445.98,93.35,456.35,0.0,23.66,100.31,0.0,0.0
2018-07-02 20:00:00,1742.45,269.66,528.96,134.83,808.99,0.0,23.97,99.71,0.0,0.0
2018-07-02 21:00:00,1690.59,290.41,580.82,186.69,632.67,0.0,25.27,94.76,0.0,0.0
2018-07-02 22:00:00,1721.7,300.78,611.93,165.95,643.05,0.0,26.72,89.85,0.0,0.0
2018-07-02 23:00:00,1752.82,290.41,643.05,134.83,684.53,0.0,27.39,87.24,0.0,0.0
2018-07-03 00:00:00,1483.15,259.29,560.07,72.6,591.19,0.0,31.54,67.7,0.0,0.0
2018-07-03 01:00:00,1649.1,248.92,435.61,145.2,819.36,0.0,30.92,71.13,0.0,0.0
2018-07-03 02:00:00,1379.44,186.69,311.15,62.23,819.36,0.0,30.66,70.23,0.0,0.0
2018-07-03 03:00:00,466.73,124.46,186.69,31.12,124.46,0.0,31.7,68.76,0.0,0.0
2018-07-03 04:00:00,881.59,82.97,124.46,31.12,643.05,0.0,31.8,68.57,0.0,0.0
2018-07-03 05:00:00,197.06,72.6,93.35,20.74,10.37,0.0,30.09,73.38,0.0,0.0
2018-07-03 06:00:00,881.59,62.23,93.35,41.49,684.53,0.0,29.31,77.11,0.0,0.0
2018-07-03 07:00:00,445.98,82.97,145.2,51.86,165.95,0.0,29.41,78.06,0.1,0.1
2018-07-03 08:00:00,1400.18,134.83,321.52,124.46,819.36,0.0,28.69,75.16,0.31,0.31
2018-07-03 09:00:00,1711.33,217.81,497.84,186.69,808.99,0.0,27.08,82.58,0.21,0.21
2018-07-03 10:00:00,1877.28,269.66,591.19,197.06,819.36,0.0,26.35,84.78,0.0,0.0
2018-07-03 11:00:00,1908.39,259.29,611.93,217.81,819.36,0.0,26.56,82.26,0.0,0.0
2018-07-03 12:00:00,1721.7,259.29,539.33,82.97,840.11,0.0,25.58,81.11,0.0,0.0
2018-07-03 13:00:00,1348.32,248.92,456.35,114.09,528.96,0.0,26.04,81.43,0.0,0.0
2018-07-03 14:00:00,1369.06,228.18,394.12,114.09,632.67,0.0,25.84,83.17,0.0,0.0
2018-07-03 15:00:00,1265.35,217.81,383.75,114.09,549.7,0.0,25.78,83.16,0.0,0.0
2018-07-03 16:00:00,1172.0,197.06,331.89,72.6,570.44,0.0,25.73,83.41,0.0,0.0
2018-07-03 17:00:00,850.48,197.06,321.52,72.6,259.29,0.0,25.32,85.96,0.0,0.0
2018-07-03 18:00:00,1680.22,217.81,394.12,145.2,923.08,0.0,25.01,88.32,0.0,0.0
2018-07-03 19:00:00,1389.81,269.66,487.47,145.2,487.47,0.0,25.16,87.8,0.1,0.1
2018-07-03 20:00:00,1856.53,280.04,591.19,124.46,860.85,0.0,24.9,90.5,0.0,0.0
2018-07-03 21:00:00,2074.34,300.78,705.28,197.06,871.22,0.0,25.21,89.16,0.0,0.0
2018-07-03 22:00:00,2095.08,300.78,736.39,197.06,860.85,0.0,26.15,86.05,0.0,0.0
2018-07-03 23:00:00,2053.6,300.78,736.39,155.58,860.85,0.0,26.61,85.33,0.1,0.1
2018-07-04 00:00:00,1804.68,259.29,622.3,72.6,850.48,0.0,26.92,84.08,0.31,0.31
2018-07-04 01:00:00,1628.36,207.43,456.35,124.46,840.11,0.0,27.86,78.77,0.21,0.21
2018-07-04 02:00:00,777.88,155.58,280.04,62.23,280.04,0.0,27.86,78.29,0.21,0.21
2018-07-04 03:00:00,777.88,103.72,165.95,31.12,477.1,0.0,28.74,74.03,0.1,0.1
2018-07-04 04:00:00,331.89,82.97,114.09,31.12,103.72,0.0,27.81,80.94,0.1,0.1
2018-07-04 05:00:00,165.95,62.23,82.97,20.74,0.0,0.0,29.15,75.01,0.0,0.0
2018-07-04 06:00:00,808.99,62.23,103.72,31.12,611.93,0.0,29.67,72.42,0.0,0.0
2018-07-04 07:00:00,705.28,103.72,248.92,93.35,259.29,0.0,28.58,75.37,0.0,0.0
2018-07-04 08:00:00,1732.07,207.43,497.84,165.95,860.85,0.0,28.01,75.27,0.0,0.0
2018-07-04 09:00:00,1929.14,269.66,632.67,186.69,840.11,0.52,27.39,78.45,0.0,0.0
2018-07-04 10:00:00,1949.88,321.52,622.3,176.32,829.74,0.52,26.46,82.24,0.0,0.0
2018-07-04 11:00:00,1877.28,311.15,539.33,124.46,902.34,0.0,25.84,86.02,0.0,0.0
2018-07-04 12:00:00,1369.06,217.81,445.98,114.09,591.19,0.0,25.11,81.8,0.0,0.0
2018-07-04 13:00:00,726.02,217.81,425.24,82.97,0.0,0.0,24.54,84.81,0.0,0.0
2018-07-04 14:00:00,1244.6,207.43,414.87,93.35,528.96,0.0,24.28,88.52,0.0,0.0
2018-07-04 15:00:00,1203.12,197.06,383.75,124.46,497.84,0.0,24.07,90.15,0.0,0.0
2018-07-04 16:00:00,1296.46,176.32,373.38,82.97,663.79,0.0,23.76,92.37,0.0,0.0
2018-07-04 17:00:00,1130.52,176.32,363.01,72.6,518.58,0.0,23.09,96.38,0.0,0.0
2018-07-04 18:00:00,1493.52,197.06,373.38,114.09,808.99,0.0,23.4,94.35,0.0,0.0
2018-07-04 19:00:00,1638.73,238.55,456.35,124.46,819.36,0.0,23.29,94.63,0.0,0.0
2018-07-04 20:00:00,1825.42,269.66,601.56,134.83,819.36,0.0,22.88,98.46,0.0,0.0
2018-07-04 21:00:00,1856.53,300.78,736.39,197.06,622.3,0.0,24.33,93.55,0.0,0.0
2018-07-04 22:00:00,2406.23,311.15,829.74,197.06,1068.29,0.0,25.99,87.09,0.0,0.0
2018-07-04 23:00:00,2157.31,321.52,829.74,155.58,850.48,0.0,26.92,82.56,0.0,0.0
2018-07-05 00:00:00,1918.76,280.04,694.9,103.72,840.11,0.0,28.95,69.68,0.31,0.31
2018-07-05 01:00:00,1649.1,228.18,466.73,124.46,829.74,0.0,29.88,63.93,0.0,0.0
2018-07-05 02:00:00,850.48,155.58,280.04,62.23,352.64,0.0,30.3,63.43,0.0,0.0
2018-07-05 03:00:00,829.74,103.72,176.32,31.12,518.58,0.0,28.9,72.05,0.0,0.0
2018-07-05 04:00:00,373.38,82.97,114.09,31.12,145.2,0.0,26.77,82.54,0.1,0.1
2018-07-05 05:00:00,248.92,51.86,82.97,20.74,93.35,0.0,26.61,84.04,0.21,0.21
2018-07-05 06:00:00,684.53,62.23,114.09,31.12,477.1,0.0,26.67,85.59,0.31,0.31
2018-07-05 07:00:00,860.85,103.72,248.92,93.35,414.87,0.0,26.2,87.38,0.1,0.1
2018-07-05 08:00:00,1763.19,217.81,518.58,186.69,840.11,0.0,25.89,88.42,0.21,0.21
2018-07-05 09:00:00,2001.74,280.04,694.9,186.69,840.11,0.0,24.85,95.31,5.39,5.39
2018-07-05 10:00:00,1960.25,259.29,684.53,176.32,840.11,0.0,24.44,97.33,13.69,13.69
2018-07-05 11:00:00,1783.93,228.18,570.44,155.58,829.74,0.0,24.54,97.93,2.9,2.9
2018-07-05 12:00:00,1617.99,217.81,508.21,72.6,819.36,0.0,24.44,97.63,0.52,0.52
2018-07-05 13:00:00,933.45,207.43,414.87,82.97,228.18,0.52,24.59,97.34,1.35,1.35
2018-07-05 14:00:00,1607.61,207.43,404.5,134.83,860.85,0.52,24.59,97.64,9.13,9.13
2018-07-05 15:00:00,1089.03,238.55,425.24,103.72,321.52,1.56,24.28,98.22,11.41,11.41
2018-07-05 16:00:00,1680.22,425.24,425.24,114.09,715.65,0.0,24.12,98.21,6.95,6.95
2018-07-05 17:00:00,1358.69,352.64,435.61,82.97,487.47,5.19,24.18,97.91,2.8,2.8
2018-07-05 18:00:00,3640.47,2012.11,643.05,217.81,767.51,0.0,23.97,98.8,0.52,0.52
2018-07-05 19:00:00,2904.08,1306.83,632.67,114.09,850.48,0.0,23.76,98.8,0.21,0.21
2018-07-05 20:00:00,2219.54,549.7,643.05,165.95,860.85,0.0,23.61,97.89,0.21,0.21
2018-07-05 21:00:00,2261.03,445.98,746.76,217.81,850.48,0.52,23.92,96.42,0.0,0.0
2018-07-05 22:00:00,2333.63,404.5,850.48,228.18,850.48,0.52,24.59,93.57,0.0,0.0
2018-07-05 23:00:00,2250.66,404.5,871.22,124.46,850.48,0.52,26.46,81.49,0.0,0.0
2018-07-06 00:00:00,2198.8,477.1,715.65,155.58,850.48,2.59,28.22,75.54,0.1,0.1
2018-07-06 01:00:00,2862.59,1234.23,622.3,165.95,840.11,2.07,29.31,70.18,0.0,0.0
2018-07-06 02:00:00,2582.55,1120.14,528.96,103.72,829.74,0.0,29.98,64.94,0.0,0.0
2018-07-06 03:00:00,964.57,321.52,259.29,51.86,331.89,0.0,30.87,61.83,0.41,0.41
2018-07-06 04:00:00,902.34,114.09,124.46,41.49,622.3,0.0,30.45,63.27,0.0,0.0
2018-07-06 05:00:00,280.04,72.6,93.35,10.37,103.72,0.0,30.71,62.37,0.0,0.0
2018-07-06 06:00:00,860.85,72.6,114.09,51.86,622.3,0.0,28.79,75.4,0.31,0.31
2018-07-06 07:00:00,974.94,114.09,238.55,72.6,549.7,0.0,28.22,76.46,0.0,0.0
2018-07-06 08:00:00,1628.36,217.81,508.21,176.32,726.02,0.0,27.34,79.17,0.1,0.1
2018-07-06 09:00:00,2001.74,269.66,674.16,197.06,860.85,0.0,25.99,85.51,1.66,1.66
2018-07-06 10:00:00,2001.74,259.29,684.53,155.58,902.34,0.0,25.21,88.35,0.1,0.1
2018-07-06 11:00:00,1669.84,238.55,580.82,114.09,736.39,0.0,24.75,88.57,0.0,0.0
2018-07-06 12:00:00,1617.99,207.43,487.47,82.97,840.11,0.0,23.87,95.83,0.0,0.0
2018-07-06 13:00:00,1151.26,207.43,435.61,93.35,414.87,0.0,23.81,95.54,0.0,0.0
2018-07-06 14:00:00,1410.55,207.43,404.5,93.35,705.28,0.0,23.76,94.37,0.0,0.0
2018-07-06 15:00:00,1317.21,197.06,404.5,134.83,580.82,0.0,23.4,95.22,0.0,0.0
2018-07-06 16:00:00,881.59,186.69,383.75,72.6,238.55,0.0,23.35,95.22,0.0,0.0
2018-07-06 17:00:00,1369.06,186.69,373.38,62.23,746.76,0.0,23.61,93.78,0.0,0.0
2018-07-06 18:00:00,1109.77,207.43,383.75,114.09,404.5,0.0,23.35,94.34,0.0,0.0
2018-07-06 19:00:00,1617.99,228.18,477.1,103.72,808.99,0.0,23.35,94.06,0.0,0.0
2018-07-06 20:00:00,1815.05,280.04,601.56,134.83,798.62,0.0,23.24,95.21,0.0,0.0
2018-07-06 21:00:00,2063.97,311.15,726.02,217.81,808.99,0.0,24.07,91.54,0.0,0.0
2018-07-06 22:00:00,1939.51,331.89,819.36,217.81,570.44,0.0,24.59,86.14,0.1,0.1
2018-07-06 23:00:00,2126.2,331.89,819.36,134.83,840.11,0.0,25.73,80.14,0.1,0.1
2018-07-07 00:00:00,1939.51,280.04,715.65,114.09,829.74,0.0,26.87,74.61,0.31,0.31
2018-07-07 01:00:00,1669.84,228.18,477.1,124.46,840.11,0.0,27.86,69.25,0.1,0.1
2018-07-07 02:00:00,943.82,155.58,300.78,41.49,445.98,0.0,28.95,65.32,0.1,0.1
2018-07-07 03:00:00,954.2,114.09,186.69,31.12,622.3,0.0,29.78,61.77,0.1,0.1
2018-07-07 04:00:00,435.61,82.97,114.09,31.12,207.43,0.0,30.3,60.57,0.0,0.0
2018-07-07 05:00:00,881.59,62.23,93.35,31.12,694.9,0.0,30.04,60.88,0.1,0.1
2018-07-07 06:00:00,280.04,62.23,124.46,41.49,51.86,0.0,29.47,64.03,0.21,0.21
2018-07-07 07:00:00,1306.83,114.09,248.92,93.35,850.48,0.0,28.48,67.06,0.31,0.31
2018-07-07 08:00:00,1763.19,238.55,518.58,176.32,829.74,0.0,27.7,71.61,0.1,0.1
2018-07-07 09:00:00,2012.11,280.04,705.28,186.69,840.11,0.0,26.72,76.21,0.0,0.0
2018-07-07 10:00:00,2146.94,259.29,705.28,165.95,1016.43,0.0,25.58,79.63,0.0,0.0
2018-07-07 11:00:00,1752.82,217.81,560.07,145.2,829.74,0.0,24.7,83.53,0.0,0.0
2018-07-07 12:00:00,1120.14,217.81,466.73,93.35,342.27,0.0,23.97,90.42,0.0,0.0
2018-07-07 13:00:00,1555.76,207.43,414.87,72.6,860.85,0.0,23.61,91.79,0.0,0.0
2018-07-07 14:00:00,943.82,207.43,414.87,103.72,217.81,0.0,23.19,93.18,0.0,0.0
2018-07-07 15:00:00,1296.46,197.06,394.12,124.46,580.82,0.0,23.09,93.17,0.0,0.0
2018-07-07 16:00:00,798.62,186.69,373.38,72.6,165.95,0.0,22.72,94.01,0.0,0.0
2018-07-07 17:00:00,1306.83,176.32,363.01,72.6,694.9,0.0,22.31,96.04,0.0,0.0
2018-07-07 18:00:00,1545.38,186.69,394.12,114.09,850.48,0.0,22.41,95.46,0.0,0.0
2018-07-07 19:00:00,1379.44,228.18,456.35,103.72,591.19,0.0,22.15,96.63,0.0,0.0
2018-07-07 20:00:00,1462.41,280.04,580.82,145.2,456.35,0.0,21.89,98.12,0.0,0.0
2018-07-07 21:00:00,2043.22,290.41,705.28,186.69,860.85,0.0,23.14,94.62,0.0,0.0
2018-07-07 22:00:00,2167.69,321.52,819.36,207.43,819.36,0.0,24.75,85.1,0.0,0.0
2018-07-07 23:00:00,2178.06,321.52,819.36,165.95,871.22,0.0,25.73,79.16,0.0,0.0
2018-07-08 00:00:00,1939.51,280.04,694.9,103.72,860.85,0.0,27.91,64.28,0.0,0.0
2018-07-08 01:00:00,1680.22,228.18,477.1,124.46,850.48,0.0,29.21,58.09,0.0,0.0
2018-07-08 02:00:00,1223.86,155.58,290.41,72.6,705.28,0.0,29.31,57.57,0.0,0.0
2018-07-08 03:00:00,622.3,114.09,186.69,31.12,290.41,0.0,29.36,58.49,0.0,0.0
2018-07-08 04:00:00,694.9,72.6,114.09,31.12,477.1,0.0,30.19,54.46,0.0,0.0
2018-07-08 05:00:00,487.47,62.23,93.35,20.74,311.15,0.0,29.73,57.86,0.0,0.0
2018-07-08 06:00:00,290.41,72.6,114.09,31.12,72.6,0.0,30.14,57.6,0.0,0.0
2018-07-08 07:00:00,1337.95,114.09,269.66,103.72,850.48,0.0,30.14,57.06,0.0,0.0
2018-07-08 08:00:00,1846.16,228.18,560.07,207.43,850.48,0.0,27.18,70.19,0.1,0.1
2018-07-08 09:00:00,2022.48,290.41,705.28,165.95,860.85,0.0,26.35,72.24,0.0,0.0
2018-07-08 10:00:00,2012.11,259.29,694.9,186.69,871.22,0.0,24.44,78.71,0.0,0.0
2018-07-08 11:00:00,1752.82,228.18,570.44,134.83,819.36,0.0,24.28,76.74,0.0,0.0
2018-07-08 12:00:00,1607.61,217.81,477.1,93.35,819.36,0.0,23.76,81.61,0.0,0.0
2018-07-08 13:00:00,954.2,197.06,425.24,72.6,259.29,0.0,23.92,81.13,0.0,0.0
2018-07-08 14:00:00,1503.9,197.06,394.12,93.35,819.36,0.0,22.83,90.31,0.0,0.0
2018-07-08 15:00:00,912.71,186.69,404.5,124.46,197.06,0.0,22.05,93.1,0.0,0.0
2018-07-08 16:00:00,1420.92,176.32,383.75,72.6,788.25,0.0,21.74,92.78,0.0,0.0
2018-07-08 17:00:00,1078.66,186.69,373.38,62.23,456.35,0.0,21.32,94.8,0.0,0.0
2018-07-08 18:00:00,1016.43,186.69,373.38,124.46,331.89,0.0,21.22,94.21,0.0,0.0
2018-07-08 19:00:00,1576.5,217.81,435.61,82.97,840.11,0.0,21.27,91.6,0.0,0.0
2018-07-08 20:00:00,1721.7,238.55,518.58,124.46,840.11,0.0,21.38,88.5,0.0,0.0
2018-07-08 21:00:00,1960.25,290.41,632.67,197.06,840.11,0.0,22.47,85.62,0.0,0.0
2018-07-08 22:00:00,2032.85,311.15,694.9,176.32,850.48,0.0,23.92,79.12,0.0,0.0
2018-07-08 23:00:00,1970.62,290.41,694.9,145.2,840.11,0.0,25.21,75.24,0.0,0.0
2018-07-09 00:00:00,1815.05,269.66,632.67,82.97,829.74,0.0,27.08,65.72,0.0,0.0
2018-07-09 01:00:00,1680.22,228.18,466.73,145.2,840.11,0.0,28.38,62.41,0.0,0.0
2018-07-09 02:00:00,808.99,176.32,300.78,62.23,269.66,0.0,29.26,60.89,0.0,0.0
2018-07-09 03:00:00,943.82,134.83,186.69,31.12,591.19,0.0,30.24,59.63,0.0,0.0
2018-07-09 04:00:00,269.66,93.35,124.46,31.12,20.74,0.0,28.9,61.18,0.0,0.0
2018-07-09 05:00:00,363.01,62.23,93.35,20.74,186.69,0.0,28.01,66.96,0.0,0.0
2018-07-09 06:00:00,580.82,72.6,93.35,31.12,383.75,0.0,27.91,73.43,0.0,0.0
2018-07-09 07:00:00,715.65,93.35,186.69,72.6,363.01,0.0,27.18,80.12,0.0,0.0
2018-07-09 08:00:00,1576.5,165.95,383.75,176.32,850.48,0.0,26.51,86.62,0.0,0.0
2018-07-09 09:00:00,1835.79,248.92,601.56,165.95,819.36,0.0,26.56,85.32,0.0,0.0
2018-07-09 10:00:00,2074.34,290.41,726.02,217.81,840.11,0.0,26.1,84.75,0.0,0.0
2018-07-09 11:00:00,1970.62,280.04,684.53,165.95,840.11,0.0,25.27,85.43,0.0,0.0
2018-07-09 12:00:00,1794.3,269.66,570.44,124.46,829.74,0.0,25.21,88.62,0.0,0.0
2018-07-09 13:00:00,1690.59,269.66,456.35,82.97,881.59,0.0,25.06,87.79,0.0,0.0
2018-07-09 14:00:00,1057.91,238.55,394.12,93.35,331.89,0.0,24.8,88.3,0.0,0.0
2018-07-09 15:00:00,1638.73,217.81,373.38,186.69,860.85,0.0,24.7,89.38,0.1,0.1
2018-07-09 16:00:00,881.59,217.81,342.27,103.72,217.81,0.0,24.49,91.86,0.21,0.21
2018-07-09 17:00:00,1483.15,207.43,342.27,72.6,860.85,0.0,24.07,96.14,0.93,0.93
2018-07-09 18:00:00,943.82,217.81,363.01,103.72,259.29,0.0,23.92,96.72,0.73,0.73
2018-07-09 19:00:00,1690.59,259.29,445.98,124.46,860.85,0.0,24.07,94.39,0.0,0.0
2018-07-09 20:00:00,1783.93,280.04,528.96,145.2,829.74,0.0,24.07,94.39,0.0,0.0
2018-07-09 21:00:00,1866.91,300.78,591.19,165.95,808.99,0.0,24.07,96.14,0.52,0.52
2018-07-09 22:00:00,1970.62,321.52,632.67,197.06,819.36,0.0,24.33,96.15,0.83,0.83
2018-07-09 23:00:00,1908.39,300.78,674.16,103.72,829.74,0.0,24.54,95.29,0.41,0.41
2018-07-10 00:00:00,1783.93,269.66,570.44,124.46,819.36,0.0,25.73,88.4,0.1,0.1
2018-07-10 01:00:00,1555.76,217.81,414.87,103.72,819.36,0.0,28.27,76.94,0.0,0.0
2018-07-10 02:00:00,580.82,186.69,290.41,62.23,41.49,0.0,28.74,71.58,0.0,0.0
2018-07-10 03:00:00,974.94,124.46,197.06,31.12,622.3,0.0,29.52,69.79,0.0,0.0
2018-07-10 04:00:00,259.29,103.72,124.46,31.12,0.0,0.0,29.26,71.9,0.0,0.0
2018-07-10 05:00:00,684.53,72.6,82.97,31.12,497.84,0.0,28.84,73.82,0.0,0.0
2018-07-10 06:00:00,197.06,62.23,82.97,20.74,31.12,0.0,28.64,75.61,0.0,0.0
2018-07-10 07:00:00,694.9,82.97,145.2,62.23,404.5,0.0,28.01,76.66,0.0,0.0
2018-07-10 08:00:00,985.31,134.83,300.78,114.09,435.61,0.0,27.18,80.12,0.0,0.0
2018-07-10 09:00:00,1690.59,217.81,456.35,155.58,860.85,0.0,26.3,84.26,0.0,0.0
2018-07-10 10:00:00,1887.65,259.29,591.19,186.69,850.48,0.0,25.58,87.31,0.0,0.0
2018-07-10 11:00:00,1970.62,280.04,674.16,165.95,850.48,0.0,25.21,89.43,0.0,0.0
2018-07-10 12:00:00,1586.87,269.66,591.19,124.46,601.56,0.0,24.8,87.23,0.0,0.0
2018-07-10 13:00:00,1690.59,248.92,487.47,93.35,860.85,0.0,24.75,88.84,0.0,0.0
2018-07-10 14:00:00,1586.87,238.55,425.24,103.72,819.36,0.0,24.59,90.47,0.0,0.0
2018-07-10 15:00:00,1348.32,217.81,383.75,176.32,570.44,0.0,24.33,92.69,0.0,0.0
2018-07-10 16:00:00,1006.05,228.18,342.27,103.72,331.89,0.0,24.02,94.68,0.0,0.0
2018-07-10 17:00:00,1431.29,207.43,331.89,82.97,808.99,0.0,23.09,99.68,0.0,0.0
2018-07-10 18:00:00,1130.52,228.18,363.01,114.09,425.24,0.0,23.09,99.38,0.0,0.0
2018-07-10 19:00:00,1680.22,259.29,456.35,114.09,850.48,0.0,23.81,96.42,0.0,0.0
2018-07-10 20:00:00,1866.91,290.41,580.82,155.58,840.11,0.0,23.92,97.01,0.0,0.0
2018-07-10 21:00:00,2043.22,321.52,705.28,186.69,829.74,0.0,24.9,93.3,0.0,0.0
2018-07-10 22:00:00,2126.2,321.52,777.88,197.06,829.74,0.0,26.25,85.8,0.0,0.0
2018-07-10 23:00:00,2043.22,300.78,767.51,145.2,829.74,0.0,27.55,79.44,0.0,0.0
2018-07-11 00:00:00,1815.05,259.29,653.42,82.97,819.36,0.0,29.67,72.86,0.0,0.0
2018-07-11 01:00:00,1617.99,228.18,456.35,124.46,808.99,0.0,30.66,67.93,0.0,0.0
2018-07-11 02:00:00,798.62,155.58,280.04,62.23,300.78,0.0,31.23,65.01,0.21,0.21
2018-07-11 03:00:00,995.68,114.09,176.32,31.12,674.16,0.0,31.23,64.62,0.21,0.21
2018-07-11 04:00:00,280.04,82.97,103.72,31.12,62.23,0.0,30.97,66.97,0.0,0.0
2018-07-11 05:00:00,248.92,62.23,82.97,31.12,72.6,0.0,30.14,75.41,0.0,0.0
2018-07-11 06:00:00,684.53,62.23,114.09,31.12,477.1,0.0,29.21,75.25,0.0,0.0
2018-07-11 07:00:00,881.59,114.09,248.92,82.97,435.61,0.0,28.64,76.76,0.0,0.0
2018-07-11 08:00:00,1752.82,217.81,539.33,155.58,840.11,0.0,27.39,80.64,0.0,0.0
2018-07-11 09:00:00,2032.85,280.04,715.65,186.69,850.48,0.0,26.51,85.57,0.0,0.0
2018-07-11 10:00:00,2105.46,269.66,715.65,197.06,923.08,0.0,25.58,90.01,0.0,0.0
2018-07-11 11:00:00,1825.42,259.29,591.19,134.83,840.11,0.0,24.85,94.73,0.0,0.0
2018-07-11 12:00:00,1659.47,228.18,508.21,93.35,829.74,0.0,24.64,94.43,0.0,0.0
2018-07-11 13:00:00,1016.43,217.81,456.35,72.6,269.66,0.0,24.44,95.86,0.0,0.0
2018-07-11 14:00:00,1545.38,207.43,425.24,72.6,840.11,0.0,24.7,94.15,0.0,0.0
2018-07-11 15:00:00,1161.63,197.06,394.12,114.09,456.35,0.0,24.59,95.29,0.0,0.0
2018-07-11 16:00:00,1213.49,186.69,383.75,103.72,539.33,0.0,24.28,97.03,0.0,0.0
2018-07-11 17:00:00,1078.66,186.69,373.38,72.6,445.98,0.0,23.71,100.01,0.0,0.0
2018-07-11 18:00:00,1275.72,207.43,383.75,93.35,591.19,0.0,23.24,102.15,0.0,0.0
2018-07-11 19:00:00,1649.1,238.55,456.35,124.46,829.74,0.0,23.61,101.54,0.0,0.0
